	 312 	 7 	 1
	 313 	 7 	 1
	 314 	 7 	 1
	 315 	 7 	 1
	 316 	 7 	 1
	 317 	 7 	 1
	 318 	 7 	 1
	 319 	 7 	 1
	 320 	 7 	 1
	 321 	 7 	 1
	 322 	 7 	 1
	 323 	 8 	 1
	 324 	 8 	 1
	 325 	 8 	 1
	 326 	 8 	 1
	 327 	 8 	 1
	 328 	 8 	 1
	 329 	 8 	 1
	 330 	 8 	 1
	 331 	 8 	 1
	 332 	 8 	 1
	 333 	 8 	 1
	 334 	 8 	 1
	 335 	 8 	 1
	 336 	 8 	 1
	 337 	 8 	 1
	 338 	 8 	 1
	 339 	 8 	 1
	 340 	 8 	 1
	 341 	 8 	 1
	 342 	 8 	 1
	 343 	 8 	 1
	 344 	 8 	 1
	 345 	 8 	 1
	 346 	 8 	 1
	 347 	 8 	 1
	 348 	 8 	 1
	 349 	 8 	 1
	 350 	 8 	 1
	 351 	 8 	 1
	 352 	 8 	 1
	 353 	 8 	 1
	 354 	 8 	 1
	 355 	 8 	 1
	 356 	 8 	 1
	 357 	 8 	 1
	 358 	 8 	 1
	 359 	 8 	 1
	 360 	 8 	 1
	 361 	 9 	 1
	 362 	 9 	 1
	 363 	 9 	 1
	 364 	 9 	 1
	 365 	 9 	 1
	 366 	 9 	 1
	 367 	 9 	 1
	 368 	 9 	 1
	 369 	 9 	 1
	 370 	 9 	 1
	 371 	 9 	 1
	 372 	 9 	 1
	 373 	 9 	 1
	 374 	 9 	 1
	 375 	 9 	 1
	 376 	 9 	 1
	 377 	 9 	 1
	 378 	 9 	 1
	 379 	 9 	 1
	 380 	 9 	 1
	 381 	 9 	 1
	 382 	 9 	 1
	 383 	 9 	 1
	 384 	 9 	 1
	 385 	 9 	 1
	 386 	 9 	 1
	 387 	 9 	 1
	 388 	 9 	 1
	 389 	 9 	 1
	 390 	 9 	 1
	 391 	 9 	 1
	 392 	 9 	 1
	 393 	 9 	 1
	 394 	 9 	 1
	 395 	 9 	 1
	 396 	 9 	 1
	 397 	 10 	 1
	 398 	 10 	 1
	 399 	 10 	 1
	 400 	 10 	 1
	 401 	 10 	 1
	 402 	 10 	 1
	 403 	 10 	 1
	 404 	 10 	 1
	 405 	 10 	 1
	 406 	 10 	 1
	 407 	 10 	 1
	 408 	 10 	 1
	 409 	 10 	 1
	 410 	 10 	 1
	 411 	 10 	 1
	 412 	 10 	 1
	 413 	 10 	 1
	 414 	 10 	 1
	 415 	 10 	 1
	 416 	 10 	 1
	 417 	 10 	 1
	 418 	 10 	 1
	 419 	 10 	 1
	 420 	 10 	 1
	 421 	 10 	 1
	 422 	 10 	 1
	 423 	 10 	 1
	 424 	 10 	 1
	 425 	 10 	 1
	 426 	 10 	 1
	 427 	 10 	 1
	 428 	 10 	 1
	 429 	 10 	 1
	 430 	 10 	 1
	 431 	 11 	 1
	 432 	 11 	 1
	 433 	 11 	 1
	 434 	 11 	 1
	 435 	 11 	 1
	 436 	 11 	 1
	 437 	 11 	 1
	 438 	 11 	 1
	 439 	 11 	 1
	 440 	 11 	 1
	 441 	 11 	 1
	 442 	 11 	 1
	 443 	 11 	 1
	 444 	 11 	 1
	 445 	 11 	 1
	 446 	 11 	 1
	 447 	 11 	 1
	 448 	 11 	 1
	 449 	 11 	 1
	 450 	 11 	 1
	 451 	 11 	 1
	 452 	 11 	 1
	 453 	 11 	 1
	 454 	 11 	 1
	 455 	 11 	 1
	 456 	 11 	 1
	 457 	 11 	 1
	 458 	 11 	 1
	 459 	 11 	 1
	 460 	 11 	 1
	 461 	 11 	 1
	 462 	 11 	 1
	 463 	 12 	 1
	 464 	 12 	 1
	 465 	 12 	 1
	 466 	 12 	 1
	 467 	 12 	 1
	 468 	 12 	 1
	 469 	 12 	 1
	 470 	 12 	 1
	 471 	 12 	 1
	 472 	 12 	 1
	 473 	 12 	 1
	 474 	 12 	 1
	 475 	 12 	 1
	 476 	 12 	 1
	 477 	 12 	 1
	 478 	 12 	 1
	 479 	 12 	 1
	 480 	 12 	 1
	 481 	 12 	 1
	 482 	 12 	 1
	 483 	 12 	 1
	 484 	 12 	 1
	 485 	 12 	 1
	 486 	 12 	 1
	 487 	 12 	 1
	 488 	 12 	 1
	 489 	 12 	 1
	 490 	 12 	 1
	 491 	 12 	 1
	 492 	 12 	 1
	 493 	 13 	 1
	 494 	 13 	 1
	 495 	 13 	 1
	 496 	 13 	 1
	 497 	 13 	 1
	 498 	 13 	 1
	 499 	 13 	 1
	 500 	 13 	 1
	 501 	 13 	 1
	 502 	 13 	 1
	 503 	 13 	 1
	 504 	 13 	 1
	 505 	 13 	 1
	 506 	 13 	 1
	 507 	 13 	 1
	 508 	 13 	 1
	 509 	 13 	 1
	 510 	 13 	 1
	 511 	 13 	 1
	 512 	 13 	 1
	 513 	 13 	 1
	 514 	 13 	 1
	 515 	 13 	 1
	 516 	 13 	 1
	 517 	 13 	 1
	 518 	 13 	 1
	 519 	 13 	 1
	 520 	 13 	 1
	 521 	 14 	 1
	 522 	 14 	 1
	 523 	 14 	 1
	 524 	 14 	 1
	 525 	 14 	 1
	 526 	 14 	 1
	 527 	 14 	 1
	 528 	 14 	 1
	 529 	 14 	 1
	 530 	 14 	 1
	 531 	 14 	 1
	 532 	 14 	 1
	 533 	 14 	 1
	 534 	 14 	 1
	 535 	 14 	 1
	 536 	 14 	 1
	 537 	 14 	 1
	 538 	 14 	 1
	 539 	 14 	 1
	 540 	 14 	 1
	 541 	 14 	 1
	 542 	 14 	 1
	 543 	 14 	 1
	 544 	 14 	 1
	 545 	 14 	 1
	 546 	 14 	 1
	 547 	 15 	 1
	 548 	 15 	 1
	 549 	 15 	 1
	 550 	 15 	 1
	 551 	 15 	 1
	 552 	 15 	 1
	 553 	 15 	 1
	 554 	 15 	 1
	 555 	 15 	 1
	 556 	 15 	 1
	 557 	 15 	 1
	 558 	 15 	 1
	 559 	 15 	 1
	 560 	 15 	 1
	 561 	 15 	 1
	 562 	 15 	 1
	 563 	 15 	 1
	 564 	 15 	 1
	 565 	 15 	 1
	 566 	 15 	 1
	 567 	 15 	 1
	 568 	 15 	 1
	 569 	 15 	 1
	 570 	 15 	 1
	 571 	 16 	 1
	 572 	 16 	 1
	 573 	 16 	 1
	 574 	 16 	 1
	 575 	 16 	 1
	 576 	 16 	 1
	 577 	 16 	 1
	 578 	 16 	 1
	 579 	 16 	 1
	 580 	 16 	 1
	 581 	 16 	 1
	 582 	 16 	 1
	 583 	 16 	 1
	 584 	 16 	 1
	 585 	 16 	 1
	 586 	 16 	 1
	 587 	 16 	 1
	 588 	 16 	 1
	 589 	 16 	 1
	 590 	 16 	 1
	 591 	 16 	 1
	 592 	 16 	 1
	 593 	 17 	 1
	 594 	 17 	 1
	 595 	 17 	 1
	 596 	 17 	 1
	 597 	 17 	 1
	 598 	 17 	 1
	 599 	 17 	 1
	 600 	 17 	 1
	 601 	 17 	 1
	 602 	 17 	 1
	 603 	 17 	 1
	 604 	 17 	 1
	 605 	 17 	 1
	 606 	 17 	 1
	 607 	 17 	 1
	 608 	 17 	 1
	 609 	 17 	 1
	 610 	 17 	 1
	 611 	 17 	 1
	 612 	 17 	 1
	 613 	 18 	 1
	 614 	 18 	 1
	 615 	 18 	 1
	 616 	 18 	 1
	 617 	 18 	 1
	 618 	 18 	 1
	 619 	 18 	 1
	 620 	 18 	 1
	 621 	 18 	 1
	 622 	 18 	 1
	 623 	 18 	 1
	 624 	 18 	 1
	 625 	 18 	 1
	 626 	 18 	 1
	 627 	 18 	 1
	 628 	 18 	 1
	 629 	 18 	 1
	 630 	 18 	 1
	 631 	 19 	 1
	 632 	 19 	 1
	 633 	 19 	 1
	 634 	 19 	 1
	 635 	 19 	 1
	 636 	 19 	 1
	 637 	 19 	 1
	 638 	 19 	 1
	 639 	 19 	 1
	 640 	 19 	 1
	 641 	 19 	 1
	 642 	 19 	 1
	 643 	 19 	 1
	 644 	 19 	 1
	 645 	 19 	 1
	 646 	 19 	 1
	 647 	 20 	 1
	 648 	 20 	 1
	 649 	 20 	 1
	 650 	 20 	 1
	 651 	 20 	 1
	 652 	 20 	 1
	 653 	 20 	 1
	 654 	 20 	 1
	 655 	 20 	 1
	 656 	 20 	 1
	 657 	 20 	 1
	 658 	 20 	 1
	 659 	 20 	 1
	 660 	 20 	 1
	 661 	 21 	 1
	 662 	 21 	 1
	 663 	 21 	 1
	 664 	 21 	 1
	 665 	 21 	 1
	 666 	 21 	 1
	 667 	 21 	 1
	 668 	 21 	 1
	 669 	 21 	 1
	 670 	 21 	 1
	 671 	 21 	 1
	 672 	 21 	 1
	 673 	 22 	 1
	 674 	 22 	 1
	 675 	 22 	 1
	 676 	 22 	 1
	 677 	 22 	 1
	 678 	 22 	 1
	 679 	 22 	 1
	 680 	 22 	 1
	 681 	 22 	 1
	 682 	 22 	 1
	 683 	 23 	 1
	 684 	 23 	 1
	 685 	 23 	 1
	 686 	 23 	 1
	 687 	 23 	 1
	 688 	 23 	 1
	 689 	 23 	 1
	 690 	 23 	 1
	 691 	 24 	 1
	 692 	 24 	 1
	 693 	 24 	 1
	 694 	 24 	 1
	 695 	 24 	 1
	 696 	 24 	 1
	 697 	 25 	 1
	 698 	 25 	 1
	 699 	 25 	 1
	 700 	 25 	 1
	 701 	 26 	 1
	 702 	 26 	 1
;
 param:		 c 	 cap := 
1 	 3 	 211 
2 	 2 	 141 
3 	 3 	 211 
4 	 3 	 211 
5 	 2 	 141 
6 	 3 	 211 
7 	 3 	 211 
8 	 2 	 141 
9 	 2 	 141 
10 	 2 	 141 
11 	 3 	 211 
12 	 3 	 211 
13 	 3 	 211 
14 	 2 	 141 
15 	 2 	 141 
16 	 3 	 211 
17 	 2 	 141 
18 	 2 	 141 
19 	 3 	 211 
20 	 3 	 211 
21 	 3 	 211 
22 	 2 	 141 
23 	 2 	 141 
24 	 3 	 211 
25 	 2 	 141 
26 	 2 	 141 
27 	 2 	 141 ;
 
 param g := 
 1 	  2 	 27 
 2 	  1 	 23 
 2 	  3 	 26 
 3 	  2 	 20 
 3 	  4 	 11 
 4 	  3 	 24 
 4 	  5 	 20 
 5 	  4 	 17 
 5 	  6 	 23 
 6 	  5 	 18 
 6 	  7 	 30 
 7 	  6 	 22 
 7 	  8 	 26 
 8 	  7 	 12 
 8 	  9 	 17 
 9 	  8 	 13 
 9 	  10 	 17 
 10 	  9 	 26 
 9 	  12 	 21 
 12 	  9 	 16 
 10 	  12 	 26 
 12 	  10 	 24 
 11 	  12 	 16 
 12 	  11 	 23 
 10 	  11 	 19 
 11 	  10 	 12 
 11 	  26 	 27 
 26 	  11 	 25 
 25 	  26 	 27 
 26 	  25 	 19 
 23 	  25 	 21 
 25 	  23 	 30 
 24 	  25 	 29 
 25 	  24 	 18 
 23 	  24 	 12 
 24 	  23 	 13 
 22 	  24 	 23 
 24 	  22 	 27 
 23 	  27 	 27 
 27 	  23 	 16 
 22 	  23 	 27 
 23 	  22 	 20 
 21 	  22 	 13 
 22 	  21 	 18 
 1 	  21 	 12 
 21 	  1 	 27 
 20 	  21 	 15 
 21 	  20 	 11 
 1 	  20 	 24 
 20 	  1 	 20 
 20 	  22 	 27 
 22 	  20 	 13 
 2 	  20 	 17 
 20 	  2 	 27 
 20 	  27 	 21 
 27 	  20 	 19 
 22 	  27 	 17 
 27 	  22 	 19 
 19 	  20 	 21 
 20 	  19 	 25 
 19 	  27 	 28 
 27 	  19 	 20 
 4 	  19 	 21 
 19 	  4 	 25 
 18 	  19 	 25 
 19 	  18 	 22 
 16 	  19 	 23 
 19 	  16 	 15 
 19 	  24 	 19 
 24 	  19 	 26 
 16 	  24 	 13 
 24 	  16 	 27 
 16 	  26 	 27 
 26 	  16 	 21 
 15 	  16 	 21 
 16 	  15 	 17 
 11 	  15 	 11 
 15 	  11 	 14 
 13 	  15 	 18 
 15 	  13 	 18 
 16 	  17 	 30 
 17 	  16 	 30 
 16 	  18 	 30 
 18 	  16 	 11 
 17 	  18 	 20 
 18 	  17 	 27 
 5 	  18 	 28 
 18 	  5 	 24 
 14 	  17 	 13 
 17 	  14 	 19 
 5 	  14 	 11 
 14 	  5 	 21 
 6 	  14 	 20 
 14 	  6 	 13 
 7 	  14 	 25 
 14 	  7 	 25 
 13 	  17 	 27 
 17 	  13 	 20 
 12 	  13 	 13 
 13 	  12 	 15 
 24 	  27 	 21 
 27 	  24 	 21 
;
