	 312 	 7 	 5
	 313 	 7 	 11
	 314 	 7 	 5
	 315 	 7 	 2
	 316 	 7 	 12
	 317 	 7 	 7
	 318 	 7 	 5
	 319 	 7 	 1
	 320 	 7 	 5
	 321 	 7 	 1
	 322 	 7 	 6
	 323 	 8 	 8
	 324 	 8 	 6
	 325 	 8 	 5
	 326 	 8 	 6
	 327 	 8 	 5
	 328 	 8 	 14
	 329 	 8 	 7
	 330 	 8 	 8
	 331 	 8 	 7
	 332 	 8 	 11
	 333 	 8 	 6
	 334 	 8 	 14
	 335 	 8 	 2
	 336 	 8 	 4
	 337 	 8 	 1
	 338 	 8 	 4
	 339 	 8 	 3
	 340 	 8 	 10
	 341 	 8 	 5
	 342 	 8 	 13
	 343 	 8 	 13
	 344 	 8 	 3
	 345 	 8 	 2
	 346 	 8 	 7
	 347 	 8 	 4
	 348 	 8 	 1
	 349 	 8 	 4
	 350 	 8 	 2
	 351 	 8 	 1
	 352 	 8 	 14
	 353 	 8 	 1
	 354 	 8 	 4
	 355 	 8 	 5
	 356 	 8 	 10
	 357 	 8 	 1
	 358 	 8 	 11
	 359 	 8 	 4
	 360 	 8 	 7
	 361 	 9 	 5
	 362 	 9 	 10
	 363 	 9 	 2
	 364 	 9 	 3
	 365 	 9 	 1
	 366 	 9 	 13
	 367 	 9 	 12
	 368 	 9 	 6
	 369 	 9 	 5
	 370 	 9 	 12
	 371 	 9 	 2
	 372 	 9 	 10
	 373 	 9 	 12
	 374 	 9 	 10
	 375 	 9 	 5
	 376 	 9 	 1
	 377 	 9 	 4
	 378 	 9 	 11
	 379 	 9 	 9
	 380 	 9 	 2
	 381 	 9 	 5
	 382 	 9 	 11
	 383 	 9 	 7
	 384 	 9 	 3
	 385 	 9 	 11
	 386 	 9 	 13
	 387 	 9 	 8
	 388 	 9 	 8
	 389 	 9 	 7
	 390 	 9 	 10
	 391 	 9 	 2
	 392 	 9 	 14
	 393 	 9 	 4
	 394 	 9 	 9
	 395 	 9 	 5
	 396 	 9 	 9
	 397 	 10 	 3
	 398 	 10 	 4
	 399 	 10 	 13
	 400 	 10 	 11
	 401 	 10 	 8
	 402 	 10 	 7
	 403 	 10 	 10
	 404 	 10 	 14
	 405 	 10 	 3
	 406 	 10 	 14
	 407 	 10 	 6
	 408 	 10 	 14
	 409 	 10 	 8
	 410 	 10 	 8
	 411 	 10 	 11
	 412 	 10 	 5
	 413 	 10 	 1
	 414 	 10 	 4
	 415 	 10 	 13
	 416 	 10 	 2
	 417 	 10 	 6
	 418 	 10 	 12
	 419 	 10 	 9
	 420 	 10 	 5
	 421 	 10 	 11
	 422 	 10 	 14
	 423 	 10 	 3
	 424 	 10 	 6
	 425 	 10 	 6
	 426 	 10 	 11
	 427 	 10 	 7
	 428 	 10 	 7
	 429 	 10 	 13
	 430 	 10 	 12
	 431 	 11 	 7
	 432 	 11 	 1
	 433 	 11 	 8
	 434 	 11 	 6
	 435 	 11 	 4
	 436 	 11 	 11
	 437 	 11 	 5
	 438 	 11 	 6
	 439 	 11 	 4
	 440 	 11 	 7
	 441 	 11 	 12
	 442 	 11 	 13
	 443 	 11 	 12
	 444 	 11 	 12
	 445 	 11 	 2
	 446 	 11 	 2
	 447 	 11 	 5
	 448 	 11 	 1
	 449 	 11 	 10
	 450 	 11 	 13
	 451 	 11 	 8
	 452 	 11 	 13
	 453 	 11 	 8
	 454 	 11 	 1
	 455 	 11 	 7
	 456 	 11 	 1
	 457 	 11 	 3
	 458 	 11 	 11
	 459 	 11 	 5
	 460 	 11 	 4
	 461 	 11 	 10
	 462 	 11 	 10
	 463 	 12 	 5
	 464 	 12 	 5
	 465 	 12 	 13
	 466 	 12 	 3
	 467 	 12 	 6
	 468 	 12 	 7
	 469 	 12 	 9
	 470 	 12 	 1
	 471 	 12 	 8
	 472 	 12 	 10
	 473 	 12 	 7
	 474 	 12 	 5
	 475 	 12 	 5
	 476 	 12 	 2
	 477 	 12 	 13
	 478 	 12 	 4
	 479 	 12 	 4
	 480 	 12 	 14
	 481 	 12 	 12
	 482 	 12 	 7
	 483 	 12 	 11
	 484 	 12 	 10
	 485 	 12 	 1
	 486 	 12 	 10
	 487 	 12 	 4
	 488 	 12 	 11
	 489 	 12 	 13
	 490 	 12 	 13
	 491 	 12 	 4
	 492 	 12 	 7
	 493 	 13 	 10
	 494 	 13 	 10
	 495 	 13 	 12
	 496 	 13 	 7
	 497 	 13 	 8
	 498 	 13 	 1
	 499 	 13 	 6
	 500 	 13 	 6
	 501 	 13 	 14
	 502 	 13 	 8
	 503 	 13 	 6
	 504 	 13 	 3
	 505 	 13 	 5
	 506 	 13 	 14
	 507 	 13 	 6
	 508 	 13 	 2
	 509 	 13 	 3
	 510 	 13 	 3
	 511 	 13 	 10
	 512 	 13 	 5
	 513 	 13 	 9
	 514 	 13 	 7
	 515 	 13 	 3
	 516 	 13 	 7
	 517 	 13 	 13
	 518 	 13 	 4
	 519 	 13 	 8
	 520 	 13 	 11
	 521 	 14 	 2
	 522 	 14 	 1
	 523 	 14 	 2
	 524 	 14 	 9
	 525 	 14 	 5
	 526 	 14 	 1
	 527 	 14 	 9
	 528 	 14 	 8
	 529 	 14 	 14
	 530 	 14 	 9
	 531 	 14 	 13
	 532 	 14 	 2
	 533 	 14 	 12
	 534 	 14 	 13
	 535 	 14 	 6
	 536 	 14 	 13
	 537 	 14 	 12
	 538 	 14 	 3
	 539 	 14 	 9
	 540 	 14 	 5
	 541 	 14 	 4
	 542 	 14 	 12
	 543 	 14 	 3
	 544 	 14 	 1
	 545 	 14 	 3
	 546 	 14 	 5
	 547 	 15 	 5
	 548 	 15 	 9
	 549 	 15 	 4
	 550 	 15 	 9
	 551 	 15 	 9
	 552 	 15 	 13
	 553 	 15 	 12
	 554 	 15 	 7
	 555 	 15 	 3
	 556 	 15 	 3
	 557 	 15 	 11
	 558 	 15 	 5
	 559 	 15 	 1
	 560 	 15 	 4
	 561 	 15 	 3
	 562 	 15 	 14
	 563 	 15 	 2
	 564 	 15 	 11
	 565 	 15 	 2
	 566 	 15 	 12
	 567 	 15 	 12
	 568 	 15 	 8
	 569 	 15 	 11
	 570 	 15 	 3
	 571 	 16 	 14
	 572 	 16 	 12
	 573 	 16 	 13
	 574 	 16 	 9
	 575 	 16 	 10
	 576 	 16 	 8
	 577 	 16 	 6
	 578 	 16 	 14
	 579 	 16 	 2
	 580 	 16 	 2
	 581 	 16 	 12
	 582 	 16 	 2
	 583 	 16 	 7
	 584 	 16 	 7
	 585 	 16 	 11
	 586 	 16 	 13
	 587 	 16 	 4
	 588 	 16 	 10
	 589 	 16 	 6
	 590 	 16 	 13
	 591 	 16 	 11
	 592 	 16 	 11
	 593 	 17 	 10
	 594 	 17 	 13
	 595 	 17 	 12
	 596 	 17 	 13
	 597 	 17 	 4
	 598 	 17 	 5
	 599 	 17 	 3
	 600 	 17 	 1
	 601 	 17 	 7
	 602 	 17 	 6
	 603 	 17 	 3
	 604 	 17 	 1
	 605 	 17 	 6
	 606 	 17 	 9
	 607 	 17 	 11
	 608 	 17 	 11
	 609 	 17 	 6
	 610 	 17 	 11
	 611 	 17 	 14
	 612 	 17 	 3
	 613 	 18 	 11
	 614 	 18 	 7
	 615 	 18 	 6
	 616 	 18 	 5
	 617 	 18 	 14
	 618 	 18 	 9
	 619 	 18 	 11
	 620 	 18 	 8
	 621 	 18 	 7
	 622 	 18 	 7
	 623 	 18 	 3
	 624 	 18 	 12
	 625 	 18 	 6
	 626 	 18 	 8
	 627 	 18 	 2
	 628 	 18 	 11
	 629 	 18 	 2
	 630 	 18 	 14
	 631 	 19 	 9
	 632 	 19 	 1
	 633 	 19 	 12
	 634 	 19 	 12
	 635 	 19 	 3
	 636 	 19 	 14
	 637 	 19 	 8
	 638 	 19 	 4
	 639 	 19 	 7
	 640 	 19 	 2
	 641 	 19 	 14
	 642 	 19 	 9
	 643 	 19 	 12
	 644 	 19 	 13
	 645 	 19 	 10
	 646 	 19 	 3
	 647 	 20 	 5
	 648 	 20 	 11
	 649 	 20 	 1
	 650 	 20 	 6
	 651 	 20 	 7
	 652 	 20 	 7
	 653 	 20 	 5
	 654 	 20 	 3
	 655 	 20 	 14
	 656 	 20 	 8
	 657 	 20 	 12
	 658 	 20 	 7
	 659 	 20 	 10
	 660 	 20 	 12
	 661 	 21 	 3
	 662 	 21 	 13
	 663 	 21 	 13
	 664 	 21 	 8
	 665 	 21 	 3
	 666 	 21 	 1
	 667 	 21 	 9
	 668 	 21 	 2
	 669 	 21 	 10
	 670 	 21 	 7
	 671 	 21 	 3
	 672 	 21 	 10
	 673 	 22 	 4
	 674 	 22 	 13
	 675 	 22 	 4
	 676 	 22 	 6
	 677 	 22 	 13
	 678 	 22 	 1
	 679 	 22 	 10
	 680 	 22 	 8
	 681 	 22 	 3
	 682 	 22 	 9
	 683 	 23 	 10
	 684 	 23 	 9
	 685 	 23 	 3
	 686 	 23 	 11
	 687 	 23 	 6
	 688 	 23 	 10
	 689 	 23 	 14
	 690 	 23 	 12
	 691 	 24 	 12
	 692 	 24 	 5
	 693 	 24 	 6
	 694 	 24 	 11
	 695 	 24 	 14
	 696 	 24 	 3
	 697 	 25 	 7
	 698 	 25 	 2
	 699 	 25 	 8
	 700 	 25 	 7
	 701 	 26 	 9
	 702 	 26 	 11
;
 param:		 c 	 cap := 
1 	 242 	 388265 
2 	 179 	 287188 
3 	 289 	 463672 
4 	 294 	 471694 
5 	 166 	 266331 
6 	 258 	 413936 
7 	 233 	 373826 
8 	 190 	 304836 
9 	 203 	 325694 
10 	 212 	 340133 
11 	 250 	 401100 
12 	 237 	 380243 
13 	 292 	 468485 
14 	 205 	 328902 
15 	 151 	 242265 
16 	 264 	 423562 
17 	 218 	 349760 
18 	 176 	 282375 
19 	 269 	 431584 
20 	 276 	 442815 
21 	 239 	 383452 
22 	 181 	 290397 
23 	 189 	 303232 
24 	 230 	 369012 
25 	 176 	 282375 
26 	 155 	 248682 
27 	 200 	 320880 ;
 
 param g := 
 1 	  2 	 3 
 2 	  1 	 3 
 2 	  3 	 3 
 3 	  2 	 2 
 3 	  4 	 2 
 4 	  3 	 3 
 4 	  5 	 2 
 5 	  4 	 2 
 5 	  6 	 3 
 6 	  5 	 2 
 6 	  7 	 3 
 7 	  6 	 3 
 7 	  8 	 3 
 8 	  7 	 2 
 8 	  9 	 2 
 9 	  8 	 2 
 9 	  10 	 2 
 10 	  9 	 3 
 9 	  12 	 3 
 12 	  9 	 2 
 10 	  12 	 3 
 12 	  10 	 3 
 11 	  12 	 2 
 12 	  11 	 3 
 10 	  11 	 2 
 11 	  10 	 2 
 11 	  26 	 3 
 26 	  11 	 3 
 25 	  26 	 3 
 26 	  25 	 2 
 23 	  25 	 3 
 25 	  23 	 3 
 24 	  25 	 3 
 25 	  24 	 2 
 23 	  24 	 2 
 24 	  23 	 2 
 22 	  24 	 3 
 24 	  22 	 3 
 23 	  27 	 3 
 27 	  23 	 2 
 22 	  23 	 3 
 23 	  22 	 2 
 21 	  22 	 2 
 22 	  21 	 2 
 1 	  21 	 2 
 21 	  1 	 3 
 20 	  21 	 2 
 21 	  20 	 2 
 1 	  20 	 3 
 20 	  1 	 2 
 20 	  22 	 3 
 22 	  20 	 2 
 2 	  20 	 2 
 20 	  2 	 3 
 20 	  27 	 3 
 27 	  20 	 2 
 22 	  27 	 2 
 27 	  22 	 2 
 19 	  20 	 3 
 20 	  19 	 3 
 19 	  27 	 3 
 27 	  19 	 2 
 4 	  19 	 3 
 19 	  4 	 3 
 18 	  19 	 3 
 19 	  18 	 3 
 16 	  19 	 3 
 19 	  16 	 2 
 19 	  24 	 2 
 24 	  19 	 3 
 16 	  24 	 2 
 24 	  16 	 3 
 16 	  26 	 3 
 26 	  16 	 3 
 15 	  16 	 3 
 16 	  15 	 2 
 11 	  15 	 2 
 15 	  11 	 2 
 13 	  15 	 2 
 15 	  13 	 2 
 16 	  17 	 3 
 17 	  16 	 3 
 16 	  18 	 3 
 18 	  16 	 2 
 17 	  18 	 2 
 18 	  17 	 3 
 5 	  18 	 3 
 18 	  5 	 3 
 14 	  17 	 2 
 17 	  14 	 2 
 5 	  14 	 2 
 14 	  5 	 3 
 6 	  14 	 2 
 14 	  6 	 2 
 7 	  14 	 3 
 14 	  7 	 3 
 13 	  17 	 3 
 17 	  13 	 2 
 12 	  13 	 2 
 13 	  12 	 2 
 24 	  27 	 3 
 27 	  24 	 3 
;
